pipeline_id,pipe_age_years,material,diameter_mm,length_m,previous_failures,days_since_last_maintenance,complaints_last_30_days,leakage_complaints_30d,failure_next_12_months
HIST-PIPE-11094,28,Ductile Iron,200,451.5,1,28,2,2,0
HIST-PIPE-11095,57,Steel,300,594.6,1,20,2,1,0
HIST-PIPE-11096,60,Steel,100,810.5,0,75,1,1,0
HIST-PIPE-11097,42,Ductile Iron,500,179.6,1,1149,0,0,0
HIST-PIPE-11098,17,PVC,100,96.5,0,212,3,1,0
HIST-PIPE-11099,32,PVC,150,1014.9,2,663,1,0,0
HIST-PIPE-11100,45,Ductile Iron,250,63.4,1,12,4,3,0
HIST-PIPE-11101,39,Ductile Iron,250,282.0,0,142,3,2,0
HIST-PIPE-11102,24,Ductile Iron,200,186.3,0,997,3,0,0
HIST-PIPE-11103,49,Cast Iron,100,333.1,2,919,0,0,0
HIST-PIPE-11104,44,Concrete,400,1638.7,2,412,8,5,0
HIST-PIPE-11105,55,Cast Iron,250,66.4,5,1261,3,2,1
HIST-PIPE-11106,74,Cast Iron,300,563.8,5,11,1,1,1
HIST-PIPE-11107,47,Cast Iron,150,58.7,6,299,0,0,0
HIST-PIPE-11108,31,PVC,150,156.0,0,80,1,0,0
HIST-PIPE-11109,35,Ductile Iron,250,477.9,1,1450,1,0,0
HIST-PIPE-11110,50,PVC,300,162.5,1,1499,1,1,0
HIST-PIPE-11111,40,Ductile Iron,300,380.2,0,23,1,0,0
HIST-PIPE-11112,40,PVC,250,1241.9,0,971,1,1,0
HIST-PIPE-11113,49,PVC,100,777.1,2,287,2,1,0
HIST-PIPE-11114,21,Steel,150,683.5,0,260,0,0,0
HIST-PIPE-11115,53,Steel,200,125.3,1,802,1,1,0
HIST-PIPE-11116,62,Cast Iron,200,161.0,2,388,8,8,1
HIST-PIPE-11117,25,Ductile Iron,200,592.2,0,749,1,0,0
HIST-PIPE-11118,33,Steel,300,508.9,1,587,3,1,0
HIST-PIPE-11119,49,Steel,100,170.5,2,1265,1,1,1
HIST-PIPE-11120,49,Steel,300,246.1,2,84,2,2,0
HIST-PIPE-11121,25,Ductile Iron,100,416.0,0,532,0,0,0
HIST-PIPE-11122,68,Ductile Iron,150,310.9,1,99,5,5,0
HIST-PIPE-11123,77,Cast Iron,100,263.2,3,152,0,0,1
HIST-PIPE-11124,31,Ductile Iron,200,86.9,0,1043,3,2,0
HIST-PIPE-11125,14,PVC,200,249.8,1,790,0,0,0
HIST-PIPE-11126,27,Steel,200,1747.1,0,108,0,0,0
HIST-PIPE-11127,46,Cast Iron,150,196.5,2,399,3,2,0
HIST-PIPE-11128,42,PVC,200,464.5,0,596,1,1,0
HIST-PIPE-11129,64,Cast Iron,250,296.7,5,324,4,4,0
HIST-PIPE-11130,23,Ductile Iron,150,604.2,1,264,0,0,0
HIST-PIPE-11131,28,Ductile Iron,500,532.8,0,284,0,0,0
HIST-PIPE-11132,45,PVC,100,1061.4,0,796,3,3,0
HIST-PIPE-11133,70,Steel,600,418.2,2,124,0,0,1
HIST-PIPE-11134,41,Ductile Iron,300,1083.2,1,439,3,2,0
HIST-PIPE-11135,66,Cast Iron,200,64.9,0,921,2,2,0
HIST-PIPE-11136,64,Cast Iron,100,232.8,4,991,7,7,1
HIST-PIPE-11137,66,Concrete,250,443.6,2,158,0,0,0
HIST-PIPE-11138,39,Ductile Iron,300,279.1,1,96,3,2,0
HIST-PIPE-11139,37,Ductile Iron,150,991.8,1,1410,2,1,0
HIST-PIPE-11140,16,Ductile Iron,100,103.0,0,267,0,0,0
HIST-PIPE-11141,37,PVC,200,279.0,2,252,3,1,0
HIST-PIPE-11142,28,Cast Iron,150,728.7,3,918,3,1,0
HIST-PIPE-11143,19,PVC,150,545.8,0,451,1,1,0
HIST-PIPE-11144,51,Cast Iron,250,598.2,3,655,0,0,1
HIST-PIPE-11145,25,Steel,100,267.2,2,487,0,0,0
HIST-PIPE-11146,22,PVC,250,194.6,1,739,1,0,0
HIST-PIPE-11147,25,PVC,100,297.1,0,63,1,0,0
HIST-PIPE-11148,33,PVC,500,128.6,1,458,2,0,0
HIST-PIPE-11149,20,Steel,200,408.9,0,280,1,0,0
HIST-PIPE-11150,64,Ductile Iron,500,590.4,2,222,0,0,0
HIST-PIPE-11151,44,Ductile Iron,400,76.1,0,39,0,0,0
HIST-PIPE-11152,47,Cast Iron,400,369.9,4,1330,0,0,0
HIST-PIPE-11153,35,PVC,100,349.8,0,363,2,1,0
HIST-PIPE-11154,39,Ductile Iron,250,157.3,1,2058,7,4,0
HIST-PIPE-11155,9,Cast Iron,150,1930.6,0,257,2,1,0
HIST-PIPE-11156,38,PVC,200,292.5,1,1025,0,0,0
HIST-PIPE-11157,22,Ductile Iron,150,816.2,0,275,1,0,0
HIST-PIPE-11158,74,Cast Iron,100,123.9,3,1453,1,0,1
HIST-PIPE-11159,17,PVC,150,533.6,1,830,2,1,0
HIST-PIPE-11160,38,Ductile Iron,200,78.9,0,28,0,0,0
HIST-PIPE-11161,27,PVC,150,74.7,1,470,0,0,0
HIST-PIPE-11162,57,Steel,250,124.7,1,125,3,1,0
HIST-PIPE-11163,76,Ductile Iron,400,517.8,1,1299,6,2,0
HIST-PIPE-11164,44,Steel,100,2000.0,0,1704,1,1,0
HIST-PIPE-11165,62,Cast Iron,100,633.1,0,263,3,2,0
HIST-PIPE-11166,21,Ductile Iron,800,243.5,2,454,2,0,0
HIST-PIPE-11167,48,Steel,400,411.1,1,806,2,1,1
HIST-PIPE-11168,41,Ductile Iron,150,275.3,0,1411,2,1,0
HIST-PIPE-11169,59,Ductile Iron,100,149.5,1,441,2,1,0
HIST-PIPE-11170,52,Ductile Iron,500,384.9,0,1852,9,2,0
HIST-PIPE-11171,22,Ductile Iron,150,314.0,0,1156,0,0,0
HIST-PIPE-11172,16,Ductile Iron,150,320.1,1,915,1,1,0
HIST-PIPE-11173,69,Cast Iron,100,72.9,2,123,0,0,1
HIST-PIPE-11174,55,Concrete,150,95.2,2,586,0,0,0
HIST-PIPE-11175,42,Ductile Iron,400,292.4,1,851,1,1,0
HIST-PIPE-11176,59,Steel,200,205.5,1,8,0,0,0
HIST-PIPE-11177,35,Steel,100,243.7,0,867,0,0,0
HIST-PIPE-11178,28,Ductile Iron,600,223.0,0,376,2,1,0
HIST-PIPE-11179,24,Steel,200,485.0,0,1145,1,0,0
HIST-PIPE-11180,18,PVC,150,118.8,0,622,0,0,0
HIST-PIPE-11181,60,Cast Iron,300,1047.4,3,34,2,2,0
HIST-PIPE-11182,16,Ductile Iron,200,272.5,0,245,0,0,0
HIST-PIPE-11183,57,Cast Iron,400,195.6,3,24,3,3,0
HIST-PIPE-11184,62,Ductile Iron,250,57.5,1,6,2,2,1
HIST-PIPE-11185,55,Cast Iron,250,203.5,4,2887,3,3,1
HIST-PIPE-11186,43,Concrete,150,394.0,1,212,2,1,0
HIST-PIPE-11187,24,Ductile Iron,600,608.5,0,109,2,1,0
HIST-PIPE-11188,36,PVC,250,510.9,1,1388,1,0,0
HIST-PIPE-11189,35,Ductile Iron,200,348.0,0,248,0,0,0
HIST-PIPE-11190,6,Ductile Iron,100,250.5,0,199,3,1,0
HIST-PIPE-11191,43,Steel,200,310.9,0,1509,1,0,0
HIST-PIPE-11192,9,PVC,250,1192.7,0,499,0,0,0
HIST-PIPE-11193,45,PVC,150,1234.5,0,165,0,0,0
HIST-PIPE-11194,44,Steel,100,619.1,1,240,3,1,0
HIST-PIPE-11195,44,Concrete,300,113.9,1,71,0,0,0
HIST-PIPE-11196,32,PVC,250,1002.5,1,709,2,2,0
HIST-PIPE-11197,28,PVC,250,415.3,1,124,1,1,0
HIST-PIPE-11198,40,Ductile Iron,150,277.4,2,388,0,0,0
HIST-PIPE-11199,35,Ductile Iron,100,338.5,0,712,2,1,0
HIST-PIPE-11200,37,Ductile Iron,200,276.5,1,400,2,0,0
HIST-PIPE-11201,37,Cast Iron,150,277.7,1,410,0,0,0
HIST-PIPE-11202,67,Cast Iron,300,247.5,0,1863,1,1,0
HIST-PIPE-11203,36,Ductile Iron,200,841.7,2,1104,5,3,1
HIST-PIPE-11204,53,Cast Iron,100,263.0,5,341,9,7,1
HIST-PIPE-11205,64,Cast Iron,100,137.0,6,707,0,0,1
HIST-PIPE-11206,38,Ductile Iron,400,140.9,0,375,3,0,0
HIST-PIPE-11207,53,Cast Iron,250,99.4,4,744,1,1,0
HIST-PIPE-11208,24,Ductile Iron,150,332.8,3,1509,16,10,0
HIST-PIPE-11209,17,Ductile Iron,250,187.5,0,508,0,0,0
HIST-PIPE-11210,34,PVC,300,351.5,1,101,3,2,0
HIST-PIPE-11211,28,Ductile Iron,100,985.1,2,1186,0,0,0
HIST-PIPE-11212,42,Ductile Iron,400,1140.3,0,914,0,0,0
HIST-PIPE-11213,50,Cast Iron,500,177.7,3,141,0,0,0
HIST-PIPE-11214,39,Ductile Iron,100,137.1,3,672,1,1,0
HIST-PIPE-11215,65,Cast Iron,150,69.9,4,1874,2,2,0
HIST-PIPE-11216,25,PVC,100,161.5,0,1460,0,0,0
HIST-PIPE-11217,41,PVC,200,297.0,1,2899,6,3,0
HIST-PIPE-11218,37,Ductile Iron,150,373.0,1,778,3,2,0
HIST-PIPE-11219,44,Ductile Iron,150,86.2,0,2585,4,3,0
HIST-PIPE-11220,13,PVC,150,148.6,0,59,1,1,1
HIST-PIPE-11221,64,Concrete,100,65.0,0,186,6,4,0
HIST-PIPE-11222,13,PVC,100,574.0,0,443,1,1,0
HIST-PIPE-11223,53,Cast Iron,200,160.2,3,342,5,3,0
HIST-PIPE-11224,35,PVC,200,344.7,0,42,1,1,0
HIST-PIPE-11225,50,Cast Iron,100,265.8,3,97,5,5,0
HIST-PIPE-11226,26,Concrete,250,277.1,2,248,0,0,0
HIST-PIPE-11227,55,Steel,100,433.5,2,1264,0,0,0
HIST-PIPE-11228,32,Ductile Iron,200,234.9,0,1526,1,1,0
HIST-PIPE-11229,31,Ductile Iron,150,150.6,0,1447,0,0,0
HIST-PIPE-11230,70,Cast Iron,400,234.4,5,258,1,1,0
HIST-PIPE-11231,73,Concrete,200,657.6,3,1112,0,0,0
HIST-PIPE-11232,61,Cast Iron,300,339.0,2,289,0,0,1
HIST-PIPE-11233,17,PVC,800,1364.5,0,592,0,0,0
HIST-PIPE-11234,41,PVC,100,588.0,0,1259,1,1,0
HIST-PIPE-11235,53,Cast Iron,100,661.2,3,193,0,0,0
HIST-PIPE-11236,53,Steel,300,584.2,0,414,2,1,0
HIST-PIPE-11237,40,Cast Iron,250,254.4,3,457,1,0,0
HIST-PIPE-11238,14,Ductile Iron,250,619.6,1,282,1,1,0
HIST-PIPE-11239,5,PVC,150,398.8,0,1105,1,0,0
HIST-PIPE-11240,38,Cast Iron,100,139.5,2,58,0,0,0
HIST-PIPE-11241,39,Steel,250,84.9,0,2164,1,1,0
HIST-PIPE-11242,48,Ductile Iron,200,291.8,0,1772,6,6,0
HIST-PIPE-11243,28,Ductile Iron,200,356.1,0,295,1,1,0
HIST-PIPE-11244,63,Cast Iron,300,200.5,5,1381,6,5,1
HIST-PIPE-11245,34,Cast Iron,600,397.6,0,70,0,0,0
HIST-PIPE-11246,56,Concrete,300,107.2,1,1791,0,0,0
HIST-PIPE-11247,16,Ductile Iron,500,624.5,1,828,3,2,0
HIST-PIPE-11248,64,Cast Iron,150,229.2,2,804,2,2,0
HIST-PIPE-11249,23,PVC,400,503.0,0,367,0,0,0
HIST-PIPE-11250,46,Cast Iron,250,721.0,2,0,5,4,0
HIST-PIPE-11251,46,Concrete,150,145.5,0,957,0,0,0
HIST-PIPE-11252,29,Ductile Iron,200,325.9,1,927,1,0,0
HIST-PIPE-11253,60,Ductile Iron,100,96.7,0,711,0,0,0
HIST-PIPE-11254,41,Ductile Iron,100,65.2,0,246,0,0,0
HIST-PIPE-11255,52,Concrete,200,64.3,1,76,3,2,1
HIST-PIPE-11256,48,Steel,800,1099.6,2,29,0,0,0
HIST-PIPE-11257,44,Ductile Iron,400,66.0,2,97,2,2,0
HIST-PIPE-11258,36,PVC,100,373.5,1,109,0,0,0
HIST-PIPE-11259,31,Ductile Iron,600,70.7,1,211,5,3,0
HIST-PIPE-11260,44,PVC,200,488.9,1,1007,1,1,0
HIST-PIPE-11261,45,Ductile Iron,100,285.2,0,263,2,1,0
HIST-PIPE-11262,57,Cast Iron,500,131.8,2,3000,7,5,1
HIST-PIPE-11263,36,PVC,500,373.6,2,138,1,1,0
HIST-PIPE-11264,42,PVC,400,192.4,1,1332,1,1,0
HIST-PIPE-11265,36,PVC,250,107.5,0,174,0,0,0
HIST-PIPE-11266,46,Cast Iron,150,521.2,3,275,3,2,1
HIST-PIPE-11267,66,Cast Iron,150,218.3,2,219,2,1,0
HIST-PIPE-11268,8,PVC,600,271.7,0,550,0,0,0
HIST-PIPE-11269,32,Cast Iron,150,63.8,1,918,1,0,0
HIST-PIPE-11270,59,Concrete,200,340.3,0,28,4,1,1
HIST-PIPE-11271,47,Cast Iron,300,302.3,0,418,5,3,1
HIST-PIPE-11272,6,PVC,300,533.1,0,626,0,0,0
HIST-PIPE-11273,57,Ductile Iron,150,277.6,1,116,1,0,0
HIST-PIPE-11274,32,Steel,150,700.3,1,628,4,2,0
HIST-PIPE-11275,66,Cast Iron,150,199.7,2,337,5,3,0
HIST-PIPE-11276,29,Cast Iron,150,531.2,0,22,5,3,0
HIST-PIPE-11277,27,Ductile Iron,300,146.9,1,2232,6,6,0
HIST-PIPE-11278,40,Cast Iron,100,746.3,2,1148,0,0,0
HIST-PIPE-11279,12,Ductile Iron,300,201.8,0,37,0,0,0
HIST-PIPE-11280,34,Ductile Iron,100,516.7,0,419,0,0,0
HIST-PIPE-11281,28,Ductile Iron,100,620.8,1,1040,0,0,0
HIST-PIPE-11282,27,Ductile Iron,100,112.7,0,2144,2,2,1
HIST-PIPE-11283,36,PVC,150,615.5,2,407,3,1,0
HIST-PIPE-11284,34,Cast Iron,400,169.7,0,1569,2,0,0
HIST-PIPE-11285,77,Cast Iron,200,366.5,6,883,3,3,0
HIST-PIPE-11286,54,Steel,150,308.1,1,92,0,0,0
HIST-PIPE-11287,38,Steel,100,358.3,0,1198,0,0,0
HIST-PIPE-11288,44,PVC,300,593.9,1,1019,0,0,0
HIST-PIPE-11289,63,Cast Iron,200,672.9,4,306,0,0,0
HIST-PIPE-11290,38,Ductile Iron,100,151.0,1,1687,0,0,0
HIST-PIPE-11291,59,Cast Iron,150,123.4,3,186,2,1,1
HIST-PIPE-11292,14,PVC,200,80.6,0,726,2,0,0
HIST-PIPE-11293,70,Concrete,150,478.5,2,1078,0,0,1
HIST-PIPE-11294,42,Concrete,150,276.3,2,245,2,1,0
HIST-PIPE-11295,50,Concrete,150,106.6,2,297,3,2,1
HIST-PIPE-11296,36,PVC,300,281.1,0,1734,3,0,0
HIST-PIPE-11297,19,PVC,500,1509.8,0,531,1,0,0
HIST-PIPE-11298,38,Ductile Iron,100,335.6,0,117,0,0,0
HIST-PIPE-11299,64,Cast Iron,250,769.7,3,175,0,0,0
HIST-PIPE-11300,58,Cast Iron,100,82.4,1,88,3,3,0
HIST-PIPE-11301,62,Ductile Iron,100,863.2,0,78,2,2,0
HIST-PIPE-11302,54,Steel,200,335.9,0,499,1,0,0
HIST-PIPE-11303,66,Ductile Iron,300,321.8,0,891,1,0,0
HIST-PIPE-11304,33,Cast Iron,200,101.9,0,1809,3,0,0
HIST-PIPE-11305,54,Ductile Iron,400,263.6,0,67,1,1,0
HIST-PIPE-11306,39,Ductile Iron,250,281.9,1,304,0,0,0
HIST-PIPE-11307,27,PVC,100,102.8,0,399,0,0,0
HIST-PIPE-11308,50,Cast Iron,250,193.1,3,776,3,2,0
HIST-PIPE-11309,33,Ductile Iron,150,788.8,0,640,0,0,0
HIST-PIPE-11310,65,Cast Iron,300,61.9,2,358,0,0,1
HIST-PIPE-11311,29,Ductile Iron,150,309.6,1,278,3,1,0
HIST-PIPE-11312,19,PVC,100,582.6,0,779,3,3,0
HIST-PIPE-11313,44,Steel,250,1251.9,2,0,3,3,1
HIST-PIPE-11314,48,Cast Iron,250,425.6,0,579,11,1,1
HIST-PIPE-11315,20,PVC,200,64.4,0,568,0,0,0
HIST-PIPE-11316,44,PVC,150,494.4,1,614,3,1,0
HIST-PIPE-11317,20,Steel,100,507.2,1,126,1,0,0
HIST-PIPE-11318,21,Concrete,500,319.6,0,101,0,0,0
HIST-PIPE-11319,31,Cast Iron,200,216.1,0,612,0,0,0
HIST-PIPE-11320,37,Steel,150,252.7,1,754,0,0,0
HIST-PIPE-11321,56,Ductile Iron,300,1066.5,0,827,0,0,0
HIST-PIPE-11322,33,Ductile Iron,100,814.4,0,625,0,0,0
HIST-PIPE-11323,42,PVC,250,167.0,1,173,2,2,0
HIST-PIPE-11324,28,PVC,100,76.9,0,257,1,0,0
HIST-PIPE-11325,53,Ductile Iron,150,528.3,1,75,0,0,0
HIST-PIPE-11326,51,Cast Iron,250,316.5,2,1547,4,3,1
HIST-PIPE-11327,54,Concrete,150,407.8,4,2313,1,1,0
HIST-PIPE-11328,31,Steel,300,1058.0,1,127,2,1,0
HIST-PIPE-11329,31,Ductile Iron,200,1051.9,2,112,0,0,0
HIST-PIPE-11330,17,PVC,150,670.6,0,670,2,0,0
HIST-PIPE-11331,36,Ductile Iron,400,157.7,3,867,2,1,0
HIST-PIPE-11332,34,PVC,250,615.7,0,669,0,0,0
HIST-PIPE-11333,20,Ductile Iron,200,707.4,0,1113,2,0,0
HIST-PIPE-11334,21,Ductile Iron,200,50.3,0,86,2,1,0
HIST-PIPE-11335,37,PVC,150,233.8,1,1446,5,1,0
HIST-PIPE-11336,40,Ductile Iron,100,181.4,1,1187,2,1,0
HIST-PIPE-11337,47,Cast Iron,150,700.1,1,397,1,1,0
HIST-PIPE-11338,35,PVC,150,89.9,0,288,0,0,0
HIST-PIPE-11339,62,Cast Iron,150,390.6,5,688,1,1,1
HIST-PIPE-11340,65,Concrete,200,299.1,2,530,2,2,0
HIST-PIPE-11341,39,Ductile Iron,100,956.9,0,1460,2,1,0
HIST-PIPE-11342,49,Cast Iron,100,275.0,3,56,4,2,0
HIST-PIPE-11343,14,PVC,250,78.0,0,473,1,0,0
HIST-PIPE-11344,36,Ductile Iron,100,820.5,0,915,2,2,0
HIST-PIPE-11345,18,PVC,150,371.7,0,264,0,0,0
HIST-PIPE-11346,13,PVC,250,436.2,1,544,1,1,0
HIST-PIPE-11347,51,Cast Iron,600,495.6,2,166,0,0,0
HIST-PIPE-11348,19,PVC,100,665.7,0,924,0,0,0
HIST-PIPE-11349,66,Concrete,300,519.8,1,244,1,1,1
HIST-PIPE-11350,50,Cast Iron,200,154.1,7,2815,5,5,0
HIST-PIPE-11351,54,Concrete,100,1160.2,3,64,1,0,0
HIST-PIPE-11352,19,PVC,100,105.0,0,164,1,0,0
HIST-PIPE-11353,58,Concrete,250,237.3,1,50,1,1,0
HIST-PIPE-11354,8,Ductile Iron,400,316.1,0,2370,1,0,0
HIST-PIPE-11355,76,Steel,100,69.4,0,70,4,3,1
HIST-PIPE-11356,36,PVC,150,96.6,2,310,0,0,0
HIST-PIPE-11357,39,PVC,150,123.3,1,250,5,2,0
HIST-PIPE-11358,58,Cast Iron,600,764.6,3,254,4,4,0
HIST-PIPE-11359,75,Cast Iron,250,371.9,1,2749,2,2,0
HIST-PIPE-11360,41,Concrete,150,87.2,2,1438,2,2,0
HIST-PIPE-11361,24,Cast Iron,100,512.0,1,249,0,0,0
HIST-PIPE-11362,18,Steel,150,263.3,0,688,5,1,0
HIST-PIPE-11363,53,Steel,100,110.7,3,113,3,2,0
HIST-PIPE-11364,62,Steel,800,338.5,2,611,3,3,0
HIST-PIPE-11365,26,Cast Iron,600,220.0,0,1279,1,0,0
HIST-PIPE-11366,36,PVC,100,415.8,0,1813,4,3,0
HIST-PIPE-11367,26,PVC,150,1424.8,1,323,0,0,0
HIST-PIPE-11368,27,Ductile Iron,100,505.1,0,183,1,1,0
HIST-PIPE-11369,57,Concrete,150,301.5,0,192,2,2,0
HIST-PIPE-11370,28,PVC,400,382.0,0,656,4,1,0
HIST-PIPE-11371,48,Steel,400,570.3,3,353,0,0,0
HIST-PIPE-11372,37,Cast Iron,250,141.5,3,179,0,0,0
HIST-PIPE-11373,57,Concrete,600,100.9,1,714,0,0,0
HIST-PIPE-11374,71,Concrete,300,350.3,4,791,0,0,1
HIST-PIPE-11375,40,PVC,150,529.1,0,51,0,0,0
HIST-PIPE-11376,64,Steel,400,242.1,2,2896,11,9,1
HIST-PIPE-11377,53,Steel,200,125.4,1,441,1,1,0
HIST-PIPE-11378,59,Steel,200,405.7,1,1227,1,0,0
HIST-PIPE-11379,31,PVC,400,445.3,0,270,0,0,0
HIST-PIPE-11380,59,Steel,200,594.0,1,895,2,0,0
HIST-PIPE-11381,68,Cast Iron,150,358.9,0,330,2,1,0
HIST-PIPE-11382,63,Ductile Iron,500,209.5,0,168,2,1,0
HIST-PIPE-11383,72,Cast Iron,100,136.6,3,564,5,4,1
HIST-PIPE-11384,35,Ductile Iron,250,65.2,1,59,1,1,0
HIST-PIPE-11385,45,Steel,300,229.3,1,541,1,1,0
HIST-PIPE-11386,45,PVC,100,564.7,0,130,0,0,0
HIST-PIPE-11387,25,Steel,150,539.3,0,24,0,0,0
HIST-PIPE-11388,69,Cast Iron,150,1046.5,2,1134,2,1,0
HIST-PIPE-11389,41,Cast Iron,400,56.4,1,643,0,0,0
HIST-PIPE-11390,36,PVC,250,118.0,0,776,0,0,0
HIST-PIPE-11391,57,Ductile Iron,100,428.9,1,3000,2,2,0
HIST-PIPE-11392,40,PVC,400,323.1,2,582,0,0,0
HIST-PIPE-11393,40,Concrete,150,493.2,0,244,0,0,0
HIST-PIPE-11394,19,PVC,250,222.3,0,52,1,0,0
HIST-PIPE-11395,13,Ductile Iron,200,202.3,0,379,2,0,0
HIST-PIPE-11396,31,Ductile Iron,100,470.0,0,10,0,0,0
HIST-PIPE-11397,10,PVC,300,233.9,0,122,0,0,0
HIST-PIPE-11398,41,Steel,150,155.0,1,593,7,7,0
HIST-PIPE-11399,43,PVC,150,175.6,1,1438,2,1,0
HIST-PIPE-11400,37,Ductile Iron,100,136.7,0,1528,0,0,0
HIST-PIPE-11401,32,PVC,300,53.9,0,720,1,0,0
HIST-PIPE-11402,60,PVC,100,462.1,0,703,1,0,0
HIST-PIPE-11403,21,Concrete,100,514.5,0,453,1,1,0
HIST-PIPE-11404,63,Ductile Iron,150,599.2,1,381,2,1,0
HIST-PIPE-11405,69,Ductile Iron,100,119.2,0,695,1,0,0
HIST-PIPE-11406,23,PVC,100,908.6,0,363,0,0,0
HIST-PIPE-11407,52,Cast Iron,200,190.8,4,1284,1,1,1
HIST-PIPE-11408,42,Ductile Iron,500,837.1,1,169,3,3,0
HIST-PIPE-11409,39,Ductile Iron,300,161.2,0,298,0,0,0
HIST-PIPE-11410,68,Cast Iron,100,65.1,2,364,5,5,1
HIST-PIPE-11411,25,Cast Iron,200,305.5,0,668,5,1,0
HIST-PIPE-11412,27,Steel,300,314.5,0,1289,1,0,1
HIST-PIPE-11413,53,Concrete,100,859.2,1,531,1,1,0
HIST-PIPE-11414,62,Cast Iron,100,438.1,4,1912,3,3,1
HIST-PIPE-11415,74,Steel,400,662.7,2,2,5,4,0
HIST-PIPE-11416,24,PVC,150,721.2,0,2102,0,0,0
HIST-PIPE-11417,67,Steel,200,284.2,3,3000,1,1,0
HIST-PIPE-11418,57,Cast Iron,100,886.2,2,84,4,2,0
HIST-PIPE-11419,29,Ductile Iron,100,500.2,0,633,0,0,0
HIST-PIPE-11420,30,Ductile Iron,200,90.5,0,64,0,0,0
HIST-PIPE-11421,40,PVC,200,150.4,0,209,1,0,0
HIST-PIPE-11422,39,Ductile Iron,250,87.9,0,52,2,2,0
HIST-PIPE-11423,43,PVC,400,356.6,1,1293,1,1,0
HIST-PIPE-11424,38,PVC,100,138.4,0,1077,1,0,0
HIST-PIPE-11425,25,Ductile Iron,100,1048.4,1,241,1,1,0
HIST-PIPE-11426,26,Concrete,500,833.4,1,560,0,0,0
HIST-PIPE-11427,34,Steel,150,604.9,0,92,2,2,0
HIST-PIPE-11428,42,Steel,500,784.9,2,222,6,2,0
HIST-PIPE-11429,42,Steel,150,697.1,2,818,0,0,0
HIST-PIPE-11430,34,Ductile Iron,150,117.5,0,31,0,0,0
HIST-PIPE-11431,32,Cast Iron,250,83.5,5,258,0,0,0
HIST-PIPE-11432,33,Steel,100,469.4,0,196,1,1,0
HIST-PIPE-11433,17,PVC,150,196.6,1,592,1,0,0
HIST-PIPE-11434,41,Concrete,150,394.3,1,626,0,0,0
HIST-PIPE-11435,37,Ductile Iron,100,401.9,2,854,2,2,0
HIST-PIPE-11436,15,PVC,150,732.8,1,3000,1,0,0
HIST-PIPE-11437,62,Cast Iron,150,111.7,5,1992,13,8,1
HIST-PIPE-11438,44,PVC,100,807.3,0,347,1,1,0
HIST-PIPE-11439,48,Steel,100,187.3,0,207,0,0,0
HIST-PIPE-11440,50,Cast Iron,200,825.1,6,1138,1,1,0
HIST-PIPE-11441,65,Cast Iron,100,129.7,4,848,0,0,0
HIST-PIPE-11442,45,PVC,150,111.1,0,202,3,1,0
HIST-PIPE-11443,27,Ductile Iron,100,384.8,0,142,0,0,0
HIST-PIPE-11444,48,Ductile Iron,100,869.7,0,174,2,1,0
HIST-PIPE-11445,12,PVC,100,283.5,0,1039,1,0,0
HIST-PIPE-11446,43,PVC,100,80.1,1,1009,6,4,0
HIST-PIPE-11447,24,Ductile Iron,300,764.8,2,160,2,2,1
HIST-PIPE-11448,33,PVC,400,290.9,1,595,0,0,0
HIST-PIPE-11449,48,Cast Iron,200,296.4,5,507,7,6,0
HIST-PIPE-11450,51,Ductile Iron,300,135.2,1,312,5,5,0
HIST-PIPE-11451,23,Ductile Iron,100,127.5,0,312,3,1,0
HIST-PIPE-11452,33,Ductile Iron,200,379.4,1,830,10,7,0
HIST-PIPE-11453,58,Ductile Iron,100,247.1,1,380,6,5,0
HIST-PIPE-11454,46,Ductile Iron,800,106.0,0,1307,4,3,0
HIST-PIPE-11455,36,PVC,100,1374.1,2,1111,3,2,0
HIST-PIPE-11456,37,PVC,200,66.8,0,134,0,0,0
HIST-PIPE-11457,28,PVC,100,65.5,1,831,0,0,0
HIST-PIPE-11458,20,Concrete,100,1395.7,1,1179,4,0,0
HIST-PIPE-11459,42,PVC,300,137.6,1,1126,0,0,0
HIST-PIPE-11460,33,Ductile Iron,100,55.0,0,35,3,1,0
HIST-PIPE-11461,67,Steel,100,227.3,1,35,1,1,0
HIST-PIPE-11462,24,Ductile Iron,500,136.3,1,443,0,0,0
HIST-PIPE-11463,28,Ductile Iron,100,623.6,0,1362,0,0,0
HIST-PIPE-11464,18,Ductile Iron,400,152.3,1,198,1,0,0
HIST-PIPE-11465,74,Cast Iron,500,644.7,1,122,1,1,0
HIST-PIPE-11466,44,PVC,300,314.8,0,6,3,2,0
HIST-PIPE-11467,28,Cast Iron,100,622.2,0,1910,5,2,0
HIST-PIPE-11468,25,Steel,100,383.1,0,222,0,0,0
HIST-PIPE-11469,10,Cast Iron,100,543.4,0,523,1,1,0
HIST-PIPE-11470,61,Steel,250,265.0,4,1134,4,4,1
HIST-PIPE-11471,62,Concrete,100,241.3,2,454,1,0,0
HIST-PIPE-11472,58,Ductile Iron,100,262.0,1,988,0,0,0
HIST-PIPE-11473,19,PVC,200,525.9,0,403,0,0,0
HIST-PIPE-11474,31,Steel,200,254.4,2,650,4,1,1
HIST-PIPE-11475,23,PVC,200,170.8,0,981,0,0,0
HIST-PIPE-11476,51,PVC,200,632.4,0,1290,0,0,0
HIST-PIPE-11477,28,PVC,200,237.5,0,481,0,0,0
